id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
459927,UKR-2022-3-920-128,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Office of the United Nations High Commissioner for Human Rights,2022-12-07,KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE""",Office of the United Nations High Commissioner for Human Rights,2022-12-07,"KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE",OHCHR,1,Ivankiv village,Ivankiv,Kyiv oblast,Vyshhorod raion,50.936085,29.898080,POINT (29.89808 50.936085),202740,Ukraine,369,Europe,1,1,2022-02-25 00:00:00.000,2022-02-25 00:00:00.000,0,0,1,0,1,1,1,365,
459928,UKR-2022-3-920-129,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Office of the United Nations High Commissioner for Human Rights,2022-12-07,KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE""",Office of the United Nations High Commissioner for Human Rights,2022-12-07,"KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE",OHCHR,1,Katiuzhanka village,Katiuzhanka,Kyiv oblast,Vyshhorod raion,50.805950,30.137630,POINT (30.13763 50.80595),202741,Ukraine,369,Europe,1,1,2022-02-25 00:00:00.000,2022-02-25 00:00:00.000,0,0,1,0,1,1,1,365,
436423,RUS-2022-3-920-38,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Ukrinform: news,2022-05-05,The bodies of two men were found in the Kiev region, who were shot and run over by Russian invaders with a tank""",Ukrinform: news,2022-05-05,"The bodies of two men were found in the Kiev region, who were shot and run over by Russian invaders with a tank",the police of the Kyiv region,1,Rudnia-Talska village,"village of Rudnya-Talskaya, In the Vyshgorodsky district of the Kyiv region",Kyiv oblast,Vyshhorod raion,50.854090,29.981200,POINT (29.9812 50.85409),202740,Ukraine,369,Europe,1,1,2022-02-25 00:00:00.000,2022-02-25 00:00:00.000,0,0,2,0,2,2,2,365,
437714,RUS-2022-3-920-75,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Human Rights Watch,2022-05-18,Ukraine: Executions, Torture During Russian Occupation""",Human Rights Watch,2022-05-18,"Ukraine: Executions, Torture During Russian Occupation",Human Rights Watch,1,Yahidne village,Yahidne,Chernihiv oblast,Chernihiv raion,51.343628,31.274119,POINT (31.274119 51.343628),203463,Ukraine,369,Europe,1,4,2022-02-25 00:00:00.000,2022-03-07 00:00:00.000,0,0,2,0,2,2,2,365,
451402,UKR-2022-3-920-76,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,2,"""Ukrinform,2022-10-22,Russian army killed 430 children in Ukraine"";""Ukrinform,2022-10-23,The police documented the murder of a 10-year-old girl by the military of the Russian Federation in the Kharkiv region""",Ukrinform;Ukrinform,2022-10-22;2022-10-23,Russian army killed 430 children in Ukraine;The police documented the murder of a 10-year-old girl by the military of the Russian Federation in the Kharkiv region,Ukraine (Prosecutor General's Office ),1,Novyi Burluk village,"village of Novy Burluk, Kharkiv region",Kharkiv oblast,Chuhuiv raion,49.868510,37.099560,POINT (37.09956 49.86851),201315,Ukraine,369,Europe,1,1,2022-02-26 00:00:00.000,2022-02-26 00:00:00.000,0,0,1,0,1,1,1,365,
429507,RUS-2022-3-920-0,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Euromaidan Press,2022-02-26,@EuromaidanPres""",Euromaidan Press,2022-02-26,@EuromaidanPres,Prosecutor General Iryna Venediktova,2,Zelenivka village,near the village of Zelenovka In Kherson Oblast,Kherson oblast,Kherson raion,46.717170,32.656970,POINT (32.65697 46.71717),196986,Ukraine,369,Europe,1,1,2022-02-26 00:00:00.000,2022-02-26 00:00:00.000,0,0,1,0,1,1,1,365,
495626,UKR-2022-3-920-154,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""LB.ua,2023-09-10,Names of the nameless grave. The story of four people whose bodies were found in a ravine in the Kherson region""",LB.ua,2023-09-10,Names of the nameless grave. The story of four people whose bodies were found in a ravine in the Kherson region,"LB.ua, relatives, rescue workers

///

Ukraine (Investigation Department of the Main Directorate of the National Police in the Kherson region)",2,Chornobaivka village,"near Chornobayivka, Kherson",Kherson oblast,Kherson raion,46.693345,32.541668,POINT (32.541668 46.693345),196986,Ukraine,369,Europe,1,1,2022-02-26 00:00:00.000,2022-02-26 00:00:00.000,0,0,10,0,10,10,10,365,
472389,UKR-2022-3-920-152,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Ukrinform,2023-04-28,He shot a car with his family in Chernihiv Oblast: a soldier of the Russian Federation was sentenced to life imprisonment""",Ukrinform,2023-04-28,He shot a car with his family in Chernihiv Oblast: a soldier of the Russian Federation was sentenced to life imprisonment,Ukraine (Prosecutor General's Office),1,Krupychpole village,"in the central part of the village. Krupychpole, Prylutsky district",Chernihiv oblast,Pryluky raion,50.959800,32.398330,POINT (32.39833 50.9598),202745,Ukraine,369,Europe,1,1,2022-02-26 00:00:00.000,2022-02-26 00:00:00.000,0,0,1,0,1,1,1,365,
433859,RUS-2022-3-920-21,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,2,"""Human Rights Watch,2022-04-03,Ukraine: Apparent War Crimes in Russia-Controlled Areas"";""Human Rights Watch,2022-05-18,Ukraine: Executions, Torture During Russian Occupation""",Human Rights Watch;Human Rights Watch,2022-04-03;2022-05-18,"Ukraine: Apparent War Crimes in Russia-Controlled Areas;Ukraine: Executions, Torture During Russian Occupation","Human Rights Watch (witnesses, victims, and local residents of Russia-occupied territories)",1,Staryi Bykiv village,"Staryi Bykiv, in Chernihiv region",Chernihiv oblast,Nizhyn raion,50.595023,31.641969,POINT (31.641969 50.595023),202744,Ukraine,369,Europe,1,1,2022-02-27 00:00:00.000,2022-02-27 00:00:00.000,0,0,6,0,6,6,6,365,
434489,UKR-2022-3-920-66,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,2,"""Ukrinform,2022-04-08,Bodies of 132 civilians shot by Russian troops found in Makariv, Kyiv region"";""Media initiative for human rights,2022-06-24,Makarov Chairman: ""We found more than 200 people killed by the Russians""""",Ukrinform;Media initiative for human rights,2022-04-08;2022-06-24,"Bodies of 132 civilians shot by Russian troops found in Makariv, Kyiv region;Makarov Chairman: ""We found more than 200 people killed by the Russians""",Makariv village head Vadym Tokar,1,Makariv village,in the village of Makariv in Kyiv region,Kyiv oblast,Bucha raion,50.455376,29.813779,POINT (29.813779 50.455376),202020,Ukraine,369,Europe,1,5,2022-02-27 00:00:00.000,2022-04-01 00:00:00.000,0,0,131,0,131,173,131,365,
434596,UKR-2022-3-920-31,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,3,"""The New York Times,2022-04-11,Bucha’s Month of Terror"";""Amnesty International,2022-04-07,Ukraine: Russian forces extrajudicially executing civilians in apparent war crimes – new testimony"";""Amnesty International,2022-05-06,“He’s not coming back”. War crimes in Northwest areas of Kyiv Oblast""",The New York Times;Amnesty International;Amnesty International,2022-04-11;2022-04-07;2022-05-06,Bucha’s Month of Terror;Ukraine: Russian forces extrajudicially executing civilians in apparent war crimes – new testimony;“He’s not coming back”. War crimes in Northwest areas of Kyiv Oblast,"The New York Times, Amnesty International (eyewitness)",1,Bucha town,Bucha,Kyiv oblast,Bucha raion,50.551488,30.212484,POINT (30.212484 50.551488),202741,Ukraine,369,Europe,1,1,2022-02-27 00:00:00.000,2022-02-27 00:00:00.000,0,0,1,0,1,1,1,365,
430195,UKR-2022-3-920-64,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,2,"""Ukrinform: news,2022-02-27,Verkhovna Rada Appeals to the UN General Assembly with a Proposal to Create a Tribunal to Investigate the Crimes of the Putin Regime"";""Ukrinform: news,2022-03-01,Vereshchuk called on the Red Cross to make humanitarian corridors in Kyiv and the region""",Ukrinform: news;Ukrinform: news,2022-02-27;2022-03-01,Verkhovna Rada Appeals to the UN General Assembly with a Proposal to Create a Tribunal to Investigate the Crimes of the Putin Regime;Vereshchuk called on the Red Cross to make humanitarian corridors in Kyiv and the region,Verkhovna Rada,1,Kyiv city,Kiev,Kyiv Special Republican city,,50.450000,30.523330,POINT (30.52333 50.45),202022,Ukraine,369,Europe,1,1,2022-02-27 00:00:00.000,2022-02-27 00:00:00.000,0,0,3,0,3,3,3,365,
430954,RUS-2022-3-920-5,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Ukrinform: news,2022-03-04,The prosecutor's office opened cases in connection with the murder by the invaders of a clergyman and two civilians in the Kiev region""",Ukrinform: news,2022-03-04,The prosecutor's office opened cases in connection with the murder by the invaders of a clergyman and two civilians in the Kiev region,the press service of the Kyiv City Prosecutor's Office,1,Ivankiv village,"in the village of Ivankov, Vyshgorodsky district",Kyiv oblast,Vyshhorod raion,50.936085,29.898080,POINT (29.89808 50.936085),202740,Ukraine,369,Europe,1,1,2022-02-27 00:00:00.000,2022-02-27 00:00:00.000,0,0,1,0,1,1,1,365,
430454,UKR-2022-3-920-1,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Ukrinform: news,2022-02-28,In Berdyansk, the Russians shot a man because he did not let them call the Russian Federation""",Ukrinform: news,2022-02-28,"In Berdyansk, the Russians shot a man because he did not let them call the Russian Federation","Ivan Arefiev, representative of the Defense Council of the Zaporozhye region",1,Berdyansk town,In Berdyansk,Zaporizhzhya oblast,Berdyansk raion,46.763064,36.791509,POINT (36.791509 46.763064),196994,Ukraine,369,Europe,1,1,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000,0,0,1,0,1,1,1,365,
436726,RUS-2022-3-920-63,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Human Rights Watch,2022-04-21,Ukraine: Russian Forces’ Trail of Death in Bucha""",Human Rights Watch,2022-04-21,Ukraine: Russian Forces’ Trail of Death in Bucha,"Human Rights Watch (witness, aerial footage)",1,Bucha town,"Yablunska Street, Bucha",Kyiv oblast,Bucha raion,50.551488,30.212484,POINT (30.212484 50.551488),202741,Ukraine,369,Europe,1,2,2022-02-28 00:00:00.000,2022-03-05 00:00:00.000,0,0,1,0,1,1,1,365,
436717,RUS-2022-3-920-60,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Human Rights Watch,2022-04-21,Ukraine: Russian Forces’ Trail of Death in Bucha""",Human Rights Watch,2022-04-21,Ukraine: Russian Forces’ Trail of Death in Bucha,Human Rights Watch,1,Bucha town,"in the basement of a dormitory building in a children’s camp on Vokzalna St, 123, Bucha",Kyiv oblast,Bucha raion,50.551488,30.212484,POINT (30.212484 50.551488),202741,Ukraine,369,Europe,1,5,2022-02-28 00:00:00.000,2022-04-01 00:00:00.000,0,0,5,0,5,5,5,365,
437718,RUS-2022-3-920-80,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Human Rights Watch,2022-05-18,Ukraine: Executions, Torture During Russian Occupation""",Human Rights Watch,2022-05-18,"Ukraine: Executions, Torture During Russian Occupation",Human Rights Watch,1,Nova Basan town,in Nova Basan,Chernihiv oblast,Nizhyn raion,50.568910,31.514070,POINT (31.51407 50.56891),202744,Ukraine,369,Europe,1,1,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000,0,0,1,0,1,1,1,365,
437719,RUS-2022-3-920-81,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Human Rights Watch,2022-05-18,Ukraine: Executions, Torture During Russian Occupation""",Human Rights Watch,2022-05-18,"Ukraine: Executions, Torture During Russian Occupation",Human Rights Watch,1,Levkovychi village,Levkovychi,Chernihiv oblast,Chernihiv raion,51.491296,31.079729,POINT (31.079729 51.491296),203463,Ukraine,369,Europe,1,1,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000,0,0,4,0,4,4,4,365,
437699,RUS-2022-3-920-71,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Ukrinform: news,2022-05-18,Russian military officer Shishimarin in court fully admitted his guilt in the murder of a civilian resident of the Sumy region""",Ukrinform: news,2022-05-18,Russian military officer Shishimarin in court fully admitted his guilt in the murder of a civilian resident of the Sumy region,confession in court,1,Chupakhivka village,"the village of Chupakhivka, Sumy region",Sumy oblast,Okhtyrska raion,50.375158,34.575868,POINT (34.575868 50.375158),202030,Ukraine,369,Europe,1,1,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000,0,0,1,0,1,1,1,365,
436755,RUS-2022-3-920-65,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Human Rights Watch,2022-05-02,Ukraine: Russian Forces Fired On Civilian Vehicles""",Human Rights Watch,2022-05-02,Ukraine: Russian Forces Fired On Civilian Vehicles,Human Rights Watch (witness),1,Hostomel town,in Hostomel,Kyiv oblast,Bucha raion,50.576256,30.215426,POINT (30.215426 50.576256),202741,Ukraine,369,Europe,1,1,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000,0,0,3,0,3,3,3,365,
459929,UKR-2022-3-920-130,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Office of the United Nations High Commissioner for Human Rights,2022-12-07,KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE""",Office of the United Nations High Commissioner for Human Rights,2022-12-07,"KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE",OHCHR,1,Shybene village,Shybene village,Kyiv oblast,Bucha raion,50.726149,30.022469,POINT (30.022469 50.726149),202741,Ukraine,369,Europe,1,1,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000,0,0,1,0,1,1,1,365,
459930,UKR-2022-3-920-131,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Office of the United Nations High Commissioner for Human Rights,2022-12-07,KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE""",Office of the United Nations High Commissioner for Human Rights,2022-12-07,"KILLINGS OF CIVILIANS: SUMMARY EXECUTIONS AND ATTACKS ON INDIVIDUAL CIVILIANS IN KYIV, CHERNIHIV, AND SUMY REGIONS IN THE CONTEXT OF THE RUSSIAN FEDERATION’S ARMED ATTACK AGAINST UKRAINE",OHCHR,1,Shybene village,Shybene village,Kyiv oblast,Bucha raion,50.726149,30.022469,POINT (30.022469 50.726149),202741,Ukraine,369,Europe,1,1,2022-03-01 00:00:00.000,2022-03-01 00:00:00.000,0,0,1,0,1,1,1,365,
437643,UKR-2022-3-920-65,2022,true,Clear,3,57,453,Government of Russia (Soviet Union) - Civilians,57,920,Government of Russia (Soviet Union) - Civilians,57,57,Government of Russia (Soviet Union),9999,1,Civilians,1,"""Ukrinform: news,2022-05-16,In the Kyiv region found a mass grave of people shot by the invaders""",Ukrinform: news,2022-05-16,In the Kyiv region found a mass grave of people shot by the invaders,Kyiv region police,2,Rakivka village,near the village of Rakovka,Kyiv oblast,Bucha raion,50.650451,30.258268,POINT (30.258268 50.650451),202741,Ukraine,369,Europe,1,4,2022-03-01 00:00:00.000,2022-03-31 00:00:00.000,0,0,1,0,1,1,1,365,
