id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
34,YEM-2010-1-784-5,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-01-20, Yemen says al Qaeda militant killed in clash",,,,State media,4,Laḩij governorate,Laḩij governorate,Laḩij governorate,,13.166667,44.583332,POINT (44.5833321 13.166667),148770,Yemen (North Yemen),678,Middle East,1,1,2010-01-19 00:00:00.000,2010-01-19 00:00:00.000,0,1,0,0,1,1,1,678,
223,YEM-2010-1-784-6,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-01-24, Three Yemeni soldiers gunned down at checkpoint: official //Reuters News, 2010-01-24, UPDATE 1-Three Yemeni soldiers killed in checkpoint attack //Reuters News, 2010-01-25, UPDATE 1-Al Qaeda did checkpoint attack, Yemen official says",,,,A local official,1,‘Ataq town,‘Ataq town,Shabwah governorate,‘Ataq district,14.537665,46.831868,POINT (46.831868 14.537665),150934,Yemen (North Yemen),678,Middle East,1,1,2010-01-24 00:00:00.000,2010-01-24 00:00:00.000,3,0,0,0,3,3,3,678,
220,YEM-2010-1-784-8,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-02-16, Yemeni security forces said on alert for Qa'idah attacks in south",,,,Ministry of Interior,3,‘Ataq district,‘Ataq district,Shabwah governorate,‘Ataq district,14.572856,46.831872,POINT (46.831872 14.572856),150934,Yemen (North Yemen),678,Middle East,1,2,2010-02-11 00:00:00.000,2010-02-16 00:00:00.000,1,0,0,0,1,1,1,678,
719,YEM-2010-1-784-11,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters 2010-03-04, Yemen arrests 11 al Qaeda suspects, gunfight kills one",,,,State media,1,Şan‘ā’ city,Şan‘ā’ city,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,2010-03-03 00:00:00.000,2010-03-03 00:00:00.000,0,0,0,1,1,1,1,678,
718,YEM-2010-1-784-10,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-03-07, Qaeda suspect kills two guards in Yemen hospital escape bid/Associated Press Newswires, 2010-03-12, US government knew of NJ man in Yemen before arrest this month in al-Qaida sweep",,,,A medic,1,Şan‘ā’ city,Şan‘ā’ city,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,2010-03-07 00:00:00.000,2010-03-07 00:00:00.000,1,0,0,0,1,1,1,678,
503,YEM-2010-1-784-111,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-03-14, UPDATE 2-Yemen says air raid kills two top al Qaeda militants//BBC Monitoring Middle East, 2010-03-15, Yemen air strike kills two Al-Qa'idah leaders//BBC Monitoring Newsfile, 2010-03-16, Yemen names two ""leaders of Al-Qa'idah"" killed in Abyan strike",,,,Yemeni security official,3,Mūdīyah district,Mūdīyah district,Abyan governorate,Mūdīyah district,13.885422,46.219647,POINT (46.219647 13.885422),149493,Yemen (North Yemen),678,Middle East,1,1,2010-03-14 00:00:00.000,2010-03-14 00:00:00.000,0,3,0,0,3,20,3,678,
869,YEM-2010-1-784-12,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-04-18,  UPDATE 1-Yemen oil security tightened, two suspects killed",,,,A Yemeni official,5,Western Yemen,Western Yemen,,,14.917317,43.192788,POINT (43.192788 14.917317),150927,Yemen (North Yemen),678,Middle East,1,1,2010-04-17 00:00:00.000,2010-04-17 00:00:00.000,0,0,0,0,0,2,0,678,
722,YEM-2010-1-784-13,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Dow Jones International News, 2010-04-26, WSJ 2nd UPDATE: UK Ambassador To Yemen Escapes Apparent Attack",,,,Yemen's Interior Ministry,1,Şan‘ā’ city,Şan‘ā’ city,Amānat al ‘Āşimah governorate,,15.354722,44.206667,POINT (44.206667 15.354722),151649,Yemen (North Yemen),678,Middle East,1,1,2010-04-26 00:00:00.000,2010-04-26 00:00:00.000,0,1,0,0,1,1,1,678,
484,YEM-2010-1-784-15,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,1,"""Al Karama,2013-08-30,United States of America: The issue of extrajudicial killings in Yemen""",Al Karama,2013-08-30,United States of America: The issue of extrajudicial killings in Yemen,Security authorities,4,Ma'rib governorate,"between the village of
Al-Hawi (يaVYا (and the lands of the Âl 'Ushan (نZÇa^ آل (tribe at Wadi 'Abida (ةTmb^ وادي (in the
province of Marib.Ma'rib governorate",Ma'rib governorate,,15.416667,45.350000,POINT (45.35 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,2010-05-24 00:00:00.000,2010-05-24 00:00:00.000,5,0,0,0,5,5,5,678,
497,YEM-2010-1-784-16,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-06-05, Yemeni officer, soldier die in suspected Qaeda ambush",,,,Tribal and military sources,2,Ma’rib town,Ma'rib town (near),Ma'rib governorate,Madīnat Ma’rib district,15.460977,45.325301,POINT (45.325301 15.460977),151651,Yemen (North Yemen),678,Middle East,1,1,2010-06-05 00:00:00.000,2010-06-05 00:00:00.000,2,0,0,0,2,2,2,678,
487,YEM-2010-1-784-17,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-06-11, Yemen al Qaeda battle in 3rd day; 1 killed, 8 wounded",,,,Defence Ministry,4,Ma'rib governorate,Ma'rib governorate,Ma'rib governorate,,15.416667,45.350000,POINT (45.35 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,2010-06-11 00:00:00.000,2010-06-11 00:00:00.000,0,0,0,1,1,1,1,678,
485,YEM-2010-1-784-18,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"“Yemen Blames al Qaeda for Pipeline Bombing,” Voice of America, June 14, 2010.  Available:  http://www1.voanews.com/english/news/middle-east/Yemen-Blames-al-Qaida-for-Oil-Pipeline-Bombing-96285283.html “Yemen Says Thwarts al Qaeda Plot in Oil Province,” Reuters, June 14, 2010.  Available:  http://af.Reuters.com/article/worldNews/idAFTRE65D17G20100614",,,,Yemeni officials,4,Ma'rib governorate,Ma'rib governorate,Ma'rib governorate,,15.416667,45.350000,POINT (45.35 15.416667),151651,Yemen (North Yemen),678,Middle East,1,1,2010-06-12 00:00:00.000,2010-06-12 00:00:00.000,1,0,0,1,2,2,2,678,
19,YEM-2010-1-784-19,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters 2010-06-13, Yemen security official and 2 soldiers killed in south",,,,Officials and witnesses,4,Abyan governorate,Abyan governorate,Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,2010-06-12 00:00:00.000,2010-06-12 00:00:00.000,1,0,0,0,1,1,1,678,
73,YEM-2010-1-784-20,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-06-19, 11 killed in suspected Qaeda attack in Yemen",,,,Officials,1,‘Adan town,‘Adan town,‘Adan governorate,,12.779444,45.036667,POINT (45.036667 12.779444),148051,Yemen (North Yemen),678,Middle East,1,1,2010-06-19 00:00:00.000,2010-06-19 00:00:00.000,7,0,0,4,11,11,11,678,
921,YEM-2010-1-784-200,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters 2010-07-01, Gunmen kill senior Yemen intelligence officer",,,,Police sources,1,Zinjibār town,Zinjibār town,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,2010-07-01 00:00:00.000,2010-07-01 00:00:00.000,1,0,0,0,1,1,1,678,
525,YEM-2010-1-784-21,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-07-05, Two soldiers killed, Qaeda suspects captured in south Yemen",,,,The defence ministry,1,Al Mukallā town,Al Mukallā town,Ḩaḑramawt governorate,Al Mukallā district,14.542481,49.124244,POINT (49.124244 14.542481),150939,Yemen (North Yemen),678,Middle East,1,1,2010-07-05 00:00:00.000,2010-07-05 00:00:00.000,2,0,0,0,2,2,2,678,
923,YEM-2010-1-784-22,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-07-14, Three policemen killed in 'Qaeda' attacks in south Yemen",,,,A security official,1,Zinjibār town,Zinjibār town,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,2010-07-14 00:00:00.000,2010-07-14 00:00:00.000,3,2,0,0,5,5,5,678,
22,YEM-2010-1-784-23,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-07-22,  Five Yemeni soldiers killed in Qaeda-style ambush: official/// Reuters News, 2010-08-07, UPDATE 1-Al Qaeda claims attacks in Yemen oil province -Web",,,,A security official,1,‘Ataq town,‘Ataq town,Shabwah governorate,‘Ataq district,14.537665,46.831868,POINT (46.831868 14.537665),150934,Yemen (North Yemen),678,Middle East,1,1,2010-07-22 00:00:00.000,2010-07-22 00:00:00.000,5,0,0,0,5,5,5,678,
783,YEM-2010-1-784-24,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-07-26, Suspected Qaeda leader among three killed in Yemen clashes//Agence France-Presse (AFP), 2010-08-07, Al-Qaeda claims Yemen attack that killed six soldiers",,,,A security official,4,Shabwah governorate,Shabwah governorate,Shabwah governorate,,15.000000,47.000000,POINT (47 15),151655,Yemen (North Yemen),678,Middle East,1,1,2010-07-25 00:00:00.000,2010-07-25 00:00:00.000,6,3,0,0,9,9,9,678,
924,YEM-2010-1-784-25,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-08-06, Three Yemeni soldiers killed in attack attributed to Al-Qa'idah",,,,Local security sources,1,Zinjibār town,Zinjibār town,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,2010-08-05 00:00:00.000,2010-08-05 00:00:00.000,3,0,0,0,3,3,3,678,
137,YEM-2010-1-784-26,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-08-14,  UPDATE 1-Suspected Qaeda gunmen kill Yemen security officer///BBC Monitoring Middle East, 2010-08-15,Yemen arrests 10 suspected of links to killing of political security official",,,,A security official,1,Laḩij town,Laḩij town (Al-Faruq school in),Laḩij governorate,Al Ḩawţah district,13.056667,44.881944,POINT (44.881944 13.056667),148770,Yemen (North Yemen),678,Middle East,1,1,2010-08-13 00:00:00.000,2010-08-13 00:00:00.000,1,0,0,0,1,1,1,678,
879,YEM-2010-1-784-45,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-10-07, ANALYSIS-Al Qaeda only one of Yemen's myriad woes",,,,A government website,6,Yemen (North Yemen),Yemen (North Yemen),,,15.500000,47.500000,POINT (47.5 15.5),152376,Yemen (North Yemen),678,Middle East,2,5,2010-08-15 00:00:00.000,2010-10-06 00:00:00.000,26,0,0,0,26,26,0,678,
926,YEM-2010-1-784-27,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-08-17, Suspected Qaeda militants kill Yemen security man",,,,An official in Abyan province,1,Zinjibār town,Zinjibār town,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,2010-08-16 00:00:00.000,2010-08-16 00:00:00.000,1,0,0,0,1,1,1,678,
466,YEM-2010-1-784-28,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-08-20, Al-Qa'idah kills two soldiers in Yemen",,,,A security source,1,Lawdar town,Lawdar town,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,2010-08-19 00:00:00.000,2010-08-19 00:00:00.000,0,0,0,0,0,2,0,678,
436,YEM-2010-1-784-29,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-08-20, 11 soldiers among 14 killed in south Yemen: ministry, medics",,,,The interior ministry,1,Lawdar town,Lawdar town,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,2010-08-20 00:00:00.000,2010-08-20 00:00:00.000,0,0,0,0,0,14,0,678,
21,YEM-2010-1-784-30,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-08-21, Yemen forces kill 5 al Qaeda fighters after clashes///BBC Monitoring Middle East, 2010-08-22, Ambush targeting Yemeni forces kills seven Al-Qa'idah elements",,,,Defence Ministry,4,Abyan governorate,Abyan governorate,Abyan governorate,,13.786202,46.141765,POINT (46.141765 13.786202),149493,Yemen (North Yemen),678,Middle East,1,1,2010-08-21 00:00:00.000,2010-08-21 00:00:00.000,0,7,0,0,7,7,7,678,
424,YEM-2010-1-784-31,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-08-27, Army says five Qaeda fighters killed in new Yemen clashes/// Reuters News, 2010-08-22, Yemen forces kill 7 militants after Qaeda attacks",,,,A security official,1,Lawdar town,Lawdar town,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,2010-08-22 00:00:00.000,2010-08-22 00:00:00.000,0,7,0,0,7,7,7,678,
425,YEM-2010-1-784-32,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-08-24, Yemeni army regaining control of embattled southern city",,,,Authorities,1,Lawdar town,Lawdar town,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,2010-08-23 00:00:00.000,2010-08-23 00:00:00.000,0,4,0,0,4,4,4,678,
925,YEM-2010-1-784-33,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Yemen News Agency, Saba, 2010-08-25, Policemen killed in terrorist ambush in Abyan",,,,The almotamar.net,1,Zinjibār town,Zinjibār town,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,2010-08-25 00:00:00.000,2010-08-25 00:00:00.000,0,0,0,0,0,3,0,678,
390,YEM-2010-1-784-34,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Reuters News, 2010-08-28, Qaeda says responsible for killing 8 Yemen troops//Agence France-Presse (AFP), 2010-08-28, Eight soldiers killed in south Yemen suspected Qaeda attack//Agence France-Presse (AFP), 2010-08-30,  Death toll rises to 12 in Yemen army post attack",,,,A security official,2,Ja‘ār town,Ja‘ār town (near),Abyan governorate,Khanfir district,13.223003,45.305585,POINT (45.305585 13.223003),148771,Yemen (North Yemen),678,Middle East,1,1,2010-08-28 00:00:00.000,2010-08-28 00:00:00.000,11,0,1,0,12,12,12,678,
927,YEM-2010-1-784-35,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-09-04, Yemeni soldier killed in Abyan attack by Al-Qa'idah-linked group - agency",,,,Almotamar.net,1,Zinjibār town,Zinjibār town,Abyan governorate,Zinjibār district,13.128712,45.380728,POINT (45.380728 13.128712),148771,Yemen (North Yemen),678,Middle East,1,1,2010-09-03 00:00:00.000,2010-09-03 00:00:00.000,0,0,0,0,0,1,0,678,
141,YEM-2010-1-784-36,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"BBC Monitoring Middle East, 2010-09-23,  About 9,000 civilians flee southern Yemen clashes",,,,"Colonel Mansur Hadi, Security Director of Maifa'ah district",2,Al Ḩawţah town,Al Ḩawţah town (near),Shabwah governorate,Mayf‘ah district,14.383333,47.400000,POINT (47.4 14.383333),150215,Yemen (North Yemen),678,Middle East,1,1,2010-09-16 00:00:00.000,2010-09-16 00:00:00.000,3,0,0,0,3,3,3,678,
228,YEM-2010-1-784-38,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-09-19, Yemen officials say two militants, coast guard killed",,,,Security officials,1,Balḩāf town,Balḩāf town,Shabwah governorate,Ruḑūm district,14.007500,48.176800,POINT (48.1768 14.0075),150217,Yemen (North Yemen),678,Middle East,1,1,2010-09-19 00:00:00.000,2010-09-19 00:00:00.000,1,0,0,0,1,1,1,678,
437,YEM-2010-1-784-37,2010,true,Clear,1,230,230,Yemen (North Yemen): Government,459,459,Government of Yemen (North Yemen) - AQAP,123,123,Government of Yemen (North Yemen),881,881,AQAP,-1,"Agence France-Presse (AFP), 2010-09-19, Yemen troops kill two at checkpoint in troubled town",,,,A security official,1,Lawdar town,Lawdar town,Abyan governorate,Lawdar district,13.882824,45.868586,POINT (45.868586 13.882824),149492,Yemen (North Yemen),678,Middle East,1,1,2010-09-19 00:00:00.000,2010-09-19 00:00:00.000,0,2,0,0,2,2,2,678,
