id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
618277,AFG-2026-1-12291-17,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Agence France Presse,2026-02-27,Afghan returnees, residents fear violence at key Pakistan crossing"";""Agence France Presse,2026-02-27,Clashes erupt near key Afghanistan-Pakistan border crossing""",Agence France Presse;Agence France Presse,2026-02-27;2026-02-27,"Afghan returnees, residents fear violence at key Pakistan crossing;Clashes erupt near key Afghanistan-Pakistan border crossing",provincial health official; AFP journalists,1,Torkham town,"Omari camp, Nangarhar, in Torkham",Nangarhar province,Muhmand Dara district,34.131060,71.082206,POINT (71.082206 34.13106),179063,Afghanistan,700,Asia,1,2,2026-02-26 00:00:00.000,2026-02-27 00:00:00.000,0,0,1,0,1,1,1,700,770
618286,AFG-2026-1-12291-18,2026,true,Check geography,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Associated Press Newswires,2026-02-28,Pakistan carries out airstrikes inside Afghanistan as 'open war' on border continues

AU 	
Munir Ahmed""",Associated Press Newswires,2026-02-28,"Pakistan carries out airstrikes inside Afghanistan as 'open war' on border continues

AU 	
Munir Ahmed",Afghan Defense Ministry,5,Afghanistan-Pakistan border,"",,,31.689623,68.051427,POINT (68.051427 31.689623),175457,Afghanistan,700,Asia,2,2,2026-02-26 00:00:00.000,2026-02-28 00:00:00.000,0,0,0,0,0,23,0,700,770
621157,AFG-2026-1-12291-28,2026,true,Check deaths,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Pajhwok Afghan News,2026-03-03,150 Pakistani soldiers killed in Afghan counterattacks: Khwarazmi""",Pajhwok Afghan News,2026-03-03,150 Pakistani soldiers killed in Afghan counterattacks: Khwarazmi,"Enayatullah Khwarazmi, spokesman for MoD",5,Afghanistan-Pakistan border,"",,,31.689623,68.051427,POINT (68.051427 31.689623),175457,Afghanistan,700,Asia,2,2,2026-02-26 00:00:00.000,2026-03-03 00:00:00.000,2,0,0,0,2,2,2,700,770
621161,AFG-2026-1-12291-30,2026,true,Check geography,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""BBC Monitoring News Alert,2026-03-03,Taliban say dozens of Afghan civilians killed, wounded in Pakistan's attacks
CR 	Source: National Afghanistan TV, Kabul, in Dari and Pashto 0841 GMT 3 Mar 26""",BBC Monitoring News Alert,2026-03-03,"Taliban say dozens of Afghan civilians killed, wounded in Pakistan's attacks
CR 	Source: National Afghanistan TV, Kabul, in Dari and Pashto 0841 GMT 3 Mar 26",Taliban government's deputy spokesman Hamdullah Fitrat,6,Afghanistan,"Nangarhar, Kunar, Paktika, Paktia, Kabul, Khost and Kandahar.",,,33.000000,65.000000,POINT (65 33),177611,Afghanistan,700,Asia,2,2,2026-02-26 00:00:00.000,2026-03-03 00:00:00.000,0,0,30,0,30,30,0,700,770
621151,AFG-2026-1-12291-26,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""BBC Monitoring Round-up,2026-03-03,BBCM Afghanistan Watchlist 3 Mar 26
CR 	Source: BBC Monitoring"";""Ariana News,2026-02-27,#BREAKING: Sources told Ariana News that in an attack by the Pakistani military regime on civilians in Barmal district of Paktika province, 3 civilians were martyred and more than 10 others were injured.""",BBC Monitoring Round-up;Ariana News,2026-03-03;2026-02-27,"BBCM Afghanistan Watchlist 3 Mar 26
CR 	Source: BBC Monitoring;#BREAKING: Sources told Ariana News that in an attack by the Pakistani military regime on civilians in Barmal district of Paktika province, 3 civilians were martyred and more than 10 others were injured.","Taliban's deputy spokesman, Hamdullah Fitrat",3,Barmal district,Paktika province's Bermal district. Lwara Dangar (Legad Ibrahimkhel),Paktika province,Barmal district,32.713324,69.276140,POINT (69.27614 32.713324),176899,Afghanistan,700,Asia,1,1,2026-02-27 00:00:00.000,2026-02-27 00:00:00.000,0,0,16,0,16,16,3,700,770
618211,AFG-2026-1-12291-9,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,3,"""Bakhtar News,2026-03-01,Pakistan Conducts Drone, Mortar Strikes in Nangarhar and Paktia, Civilian Casualties Reported"";""BBC Monitoring News Alert,2026-02-28,Several Afghan civilians killed, injured in Pakistani strikes
CR 	Source: X (formerly Twitter) in Persian 0949 GMT 28 Feb 26"";""Tolo News,2026-02-27,4 Civilians Martyred, 16 Injured in Pakistan's Attack on Paktia""",Bakhtar News;BBC Monitoring News Alert;Tolo News,2026-03-01;2026-02-28;2026-02-27,"Pakistan Conducts Drone, Mortar Strikes in Nangarhar and Paktia, Civilian Casualties Reported;Several Afghan civilians killed, injured in Pakistani strikes
CR 	Source: X (formerly Twitter) in Persian 0949 GMT 28 Feb 26;4 Civilians Martyred, 16 Injured in Pakistan's Attack on Paktia","Mullah Hamdullah Fitrat, deputy spokesman for the Islamic Emirate; Sawab Jan Islamyar, head of the province's Information and Culture Department",3,Dand Wa Patan district,"Dand Patan district, Paktia province",Paktya province,Dand Wa Patan district,33.791219,69.910444,POINT (69.910444 33.791219),178340,Afghanistan,700,Asia,1,1,2026-02-27 00:00:00.000,2026-02-27 00:00:00.000,0,0,4,0,4,4,1,700,770
618213,AFG-2026-1-12291-11,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Bakhtar News,2026-02-28,Pakistani Military Regime Strikes in Khost Result in 26 Civilian Casualties"";""BBC Monitoring News Alert,2026-02-28,Several Afghan civilians killed, injured in Pakistani strikes
CR 	Source: X (formerly Twitter) in Persian 0949 GMT 28 Feb 26""",Bakhtar News;BBC Monitoring News Alert,2026-02-28;2026-02-28,"Pakistani Military Regime Strikes in Khost Result in 26 Civilian Casualties;Several Afghan civilians killed, injured in Pakistani strikes
CR 	Source: X (formerly Twitter) in Persian 0949 GMT 28 Feb 26","Mustaghfar Gurbaz, spokesman for the Khost provincial administration",4,Khost province,"Khost province (various areas, including Zazi Maidan, Alisher, and Terezi districts)",Khost province,,33.383334,69.883334,POINT (69.883334 33.383334),177620,Afghanistan,700,Asia,1,2,2026-02-27 00:00:00.000,2026-02-28 00:00:00.000,0,0,19,0,19,22,19,700,770
618216,AFG-2026-1-12291-15,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Hasht e Subh Daily,2026-02-28,Taliban report Pakistani bombing of parts of Kandahar, civilian casualties"";""Etilaat Roz,2026-02-28,Taliban: Three killed in Pakistani attack on temporary refugee camp in Kandahar""",Hasht e Subh Daily;Etilaat Roz,2026-02-28;2026-02-28,"Taliban report Pakistani bombing of parts of Kandahar, civilian casualties;Taliban: Three killed in Pakistani attack on temporary refugee camp in Kandahar",Taliban deputy spokesman Hamdullah Fitrat,3,Nari district,Nari district.,Kunar province,Nari district,35.266478,71.540722,POINT (71.540722 35.266478),180504,Afghanistan,700,Asia,1,1,2026-02-27 00:00:00.000,2026-02-27 00:00:00.000,0,0,4,0,4,4,1,700,770
618217,AFG-2026-1-12291-14,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,3,"""Hasht e Subh Daily,2026-02-28,Taliban report Pakistani bombing of parts of Kandahar, civilian casualties"";""Etilaat Roz,2026-02-28,Taliban: Three killed in Pakistani attack on temporary refugee camp in Kandahar"";""Etilaat Roz,2026-02-28,Sources in Kunar: Pakistani missile attacks kill nine civilians""",Hasht e Subh Daily;Etilaat Roz;Etilaat Roz,2026-02-28;2026-02-28;2026-02-28,"Taliban report Pakistani bombing of parts of Kandahar, civilian casualties;Taliban: Three killed in Pakistani attack on temporary refugee camp in Kandahar;Sources in Kunar: Pakistani missile attacks kill nine civilians",Taliban deputy spokesman Hamdullah Fitrat ; local sources,1,Asadabad town,"Dendon area of ​​Asadabad city, the center of Kunar province",Kunar province,Asadabad district,34.874550,71.146812,POINT (71.146812 34.87455),179783,Afghanistan,700,Asia,1,1,2026-02-27 00:00:00.000,2026-02-27 00:00:00.000,0,0,7,0,7,9,7,700,770
618218,AFG-2026-1-12291-13,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Hasht e Subh Daily,2026-02-28,Taliban report Pakistani bombing of parts of Kandahar, civilian casualties""",Hasht e Subh Daily,2026-02-28,"Taliban report Pakistani bombing of parts of Kandahar, civilian casualties",Taliban deputy spokesman Hamdullah Fitrat,1,Takhteh Pol village,Takhta Pul area of ​​Kandahar,Kandahar province,Spin Boldak district,31.318392,65.958992,POINT (65.958992 31.318392),174732,Afghanistan,700,Asia,1,1,2026-02-28 00:00:00.000,2026-02-28 00:00:00.000,0,0,3,0,3,3,3,700,770
618196,AFG-2026-1-12291-6,2026,true,Check geography,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Khaama Press,2026-03-02,Naeem Wardak Claims Fighters Crossed Durand Line Into Pakistan, Clashes Ongoing"";""Khaama Press,2026-03-01,Four Pakistani Military Bases Seized in Cross-Border Clashes: Defense Ministry""",Khaama Press;Khaama Press,2026-03-02;2026-03-01,"Naeem Wardak Claims Fighters Crossed Durand Line Into Pakistan, Clashes Ongoing;Four Pakistani Military Bases Seized in Cross-Border Clashes: Defense Ministry",Taliban; Pakistan’s Information Minister Attaullah Tarar,5,Afghanistan-Pakistan border,"Nangarhar, Khost, Kandahar, and Paktia provinces.",,,31.689623,68.051427,POINT (68.051427 31.689623),175457,Afghanistan,700,Asia,1,1,2026-02-28 00:00:00.000,2026-02-28 00:00:00.000,0,0,0,32,32,439,32,700,770
618210,AFG-2026-1-12291-10,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,1,"""Bakhtar News,2026-03-01,Pakistan Conducts Drone, Mortar Strikes in Nangarhar and Paktia, Civilian Casualties Reported""",Bakhtar News,2026-03-01,"Pakistan Conducts Drone, Mortar Strikes in Nangarhar and Paktia, Civilian Casualties Reported","Mullah Hamdullah Fitrat, deputy spokesman for the Islamic Emirate",1,Naqel Jowi 29,"29th Canal area of Ghani Khel district, Nangarhar province",Nangarhar province,Shinwar district (Ghani Khel),34.210400,70.854100,POINT (70.8541 34.2104),179062,Afghanistan,700,Asia,1,1,2026-02-28 00:00:00.000,2026-02-28 00:00:00.000,0,0,2,0,2,2,2,700,770
622938,AFG-2026-1-12291-24.2,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Xinhua News Agency,2026-03-02,17 killed, 15 injured in Pakistan military strikes in eastern Afghanistan in 1 day"";""Bakhtar News,2026-03-02,Pakistani soldiers have martyred dozens of innocent people in Kunar.""",Xinhua News Agency;Bakhtar News,2026-03-02;2026-03-02,"17 killed, 15 injured in Pakistan military strikes in eastern Afghanistan in 1 day;Pakistani soldiers have martyred dozens of innocent people in Kunar.",local media Tolo News,4,Nangarhar province,Nangarhar and Kunar provinces,Nangarhar province,,34.333330,70.416670,POINT (70.41667 34.33333),179061,Afghanistan,700,Asia,2,2,2026-03-01 00:00:00.000,2026-03-02 00:00:00.000,0,0,7,0,7,12,7,700,770
621146,AFG-2026-1-12291-24.1,2026,true,Clear,1,"",11639,Afghanistan - Pakistan,12291,12291,Government of Afghanistan - Government of Pakistan,130,130,Government of Afghanistan,142,142,Government of Pakistan,2,"""Xinhua News Agency,2026-03-02,17 killed, 15 injured in Pakistan military strikes in eastern Afghanistan in 1 day"";""Bakhtar News,2026-03-02,Pakistani soldiers have martyred dozens of innocent people in Kunar.""",Xinhua News Agency;Bakhtar News,2026-03-02;2026-03-02,"17 killed, 15 injured in Pakistan military strikes in eastern Afghanistan in 1 day;Pakistani soldiers have martyred dozens of innocent people in Kunar.",local media Tolo News,4,Kunar province,Nangarhar and Kunar provinces,Kunar province,,34.950000,71.133333,POINT (71.133333 34.95),179783,Afghanistan,700,Asia,2,2,2026-03-01 00:00:00.000,2026-03-02 00:00:00.000,0,0,7,0,7,12,7,700,770
